time,ACH,ADW,AFC,ASA,ATH,BDF,BKL,BKR,BLM,BLY,BRD,BRN,BRZ,BTB,BTN,CLD,CLK,CMH,CMS,CRP,EMR,ESN,FRN,GGG,GSH,GTR,GTS,HEB,HGH,HLS,IVS,JMA,KLR,KMB,KND,LNC,MCG,MLS,MLT,MNL,MNS,MRL,MRS,MTH,MVR,OLH,PHL,PHS,PLS,RCK,RHD,RND,RPC,RRB,SBL,SGC,SGH,SNE,SSB,STK,STL,STM,SVG,SWZ,THR,TIC,TMR,UPS,URH,WHT,WLL,WRN
03:37PM,0.0,0.0,0.0,0.0,0.0,0.0,-0.31491731973296605,0.0,0.0,0.0,1.6281344477463848,0.0,0.0,0.0,0.0,0.0,-0.6597103501476973,0.0,-0.002492311988929545,0.0,0.0,0.0,-0.0007799442932027994,0.0,0.45082668396950654,0.0,-2.1720395950963005,-0.00161365796922492,0.0,9.646977383493923,-2.5814444048139853,0.0,-0.572469397583368,0.0,-0.37684171366007274,-0.0015273909075221488,-0.0026387325087638223,-0.01338904369998139,3.7111271580351346,0.0,0.0,-0.4491043611779175,-3.8838198082170075,-0.09186886868858744,1.281147457008696,1.9801286018850734,20.485751957736586,-0.15157212515585702,0.0,-6.719897269273152,-0.0047681825417877615,0.0,0.0,-2.974060825497887,1.8555143889231245,0.0,-0.24967663242133606,0.16256012425238708,-0.002485541963272344,-0.6542507400952777,-0.5136375073257287,2.3820816335802264,0.0,0.0,-1.40004139121146,0.0,0.0,6.822143254946728,-2.1362715971022226,-2.134111130603712,-0.5465088572347362,-0.0327202831086714
03:38PM,0.0,0.0,0.0,0.0,0.0,0.0,-0.30303599877442766,0.0,0.0,0.0,1.0510835131662555,0.0,0.0,0.0,0.0,0.0,-0.6374280463095852,0.0,-0.0021448468063076983,0.0,0.0,0.0,-0.0006700552347103086,0.0,0.19616147711914889,0.0,-2.104059100353734,-0.0014031808428042788,0.0,8.088958441324245,-2.6412346667637863,0.0,-0.5536454522082863,0.0,-0.3620249059521163,-0.0013121915013076877,-0.0022826405785154177,-0.011502614862526964,2.839111635126664,0.0,0.0,-0.4366226713917239,-3.7834648395912494,-0.08607542758128099,0.9350226209393899,3.121053291411177,17.483295507312484,-0.13704532111741136,0.0,-7.160477725838884,-0.004117601504134509,0.0,0.0,-2.8870087442275683,1.5664696591568072,0.0,-0.22387532478672822,-0.2162780506718085,-0.002146409294708414,-0.632737659666613,-0.7748614691525342,1.9941490628453895,0.0,0.0,-1.3619079681045332,0.0,0.0,5.764421744393502,-2.7083944946872363,-2.075518276226548,-0.528398141780028,-0.02830474317359118
03:39PM,0.0,0.0,0.0,0.0,0.0,0.0,-0.29125683261852775,0.0,0.0,0.0,0.5520087696212992,0.0,0.0,0.0,0.0,0.0,-0.6147732667978419,0.0,-0.0018426518954533487,0.0,0.0,0.0,-0.0005746614362867142,0.0,-0.08825089960914445,0.0,-2.0343328458531076,-0.0012180389260453804,0.0,6.372626539552943,-2.718097997826413,0.0,-0.5344068071508555,0.0,-0.3473687220893322,-0.0011253786460614819,-0.0019711922094260946,-0.009865021322921927,1.9661481468241662,0.0,0.0,-0.4236910309902698,-3.678745893438206,-0.08052595648963008,0.61458562156158,4.344146879179052,14.182900043621387,-0.12368711292185144,0.0,-7.47034739504363,-0.0035496564690814737,0.0,0.0,-2.797120660256426,1.2484560656749573,0.0,-0.20038657258586018,-0.5626137593344605,-0.0018503528402658744,-0.6107506367438349,-1.0734699291008836,1.566310592804478,0.0,0.0,-1.3222407457325565,0.0,0.0,4.598925796364567,-3.357579620283735,-2.0146659338633874,-0.5099166330136736,-0.02444278339688357
03:40PM,0.0,0.0,0.0,0.0,0.0,0.0,-0.27958256868210407,0.0,0.0,0.0,0.14686693775718374,0.0,0.0,0.0,0.0,0.0,-0.5918357828153937,0.0,-0.0015803189497884639,0.0,0.0,0.0,-0.0004920046543550635,0.0,-0.3721807696864061,0.0,-1.9631790371026434,-0.001055493003505529,0.0,4.655095017089294,-2.7936301644765518,0.0,-0.5148427814555447,0.0,-0.3328778320505482,-0.0009635091147786659,-0.001699303628815599,-0.008446079899761923,1.1591628395877933,0.0,0.0,-0.4103691081093039,-3.570163353909897,-0.0752190998150589,0.3374464809543807,5.566459127196249,10.879362823608862,-0.1114298314611274,0.0,-7.647609290787067,-0.0030547818150442976,0.0,0.0,-2.7048297952896565,0.9302667336695367,0.0,-0.17904660788900917,-0.8553417242681081,-0.0015923862652890489,-0.5883917502349083,-1.3726915827587216,1.1380349401639505,0.0,0.0,-1.2812410326865857,0.0,0.0,3.4318617540580476,-4.0034769319771275,-1.9518518015600583,-0.4911464662863487,-0.02107136499731343
03:41PM,0.0,0.0,0.0,0.0,0.0,0.0,-0.2680199909903377,0.0,0.0,0.0,-0.1621012066150107,0.0,0.0,0.0,0.0,0.0,-0.5687049158929549,0.0,-0.0013530127994764245,0.0,0.0,0.0,-0.0004205167985940713,0.0,-0.6308274109506391,0.0,-1.8909138952024427,-0.0009130562314061671,0.0,3.0654415475532018,-2.8527971690195466,0.0,-0.4950411360149469,0.0,-0.3185614160735357,-0.0008235120639133895,-0.001462395549755249,-0.0072188717091982236,0.46401254119453594,0.0,0.0,-0.39671739085671487,-3.458228410596112,-0.07015301590228931,0.11253554073027655,6.687131829792266,7.814931886132692,-0.10020668296863977,0.0,-7.703491499696194,-0.0026243830026153755,0.0,0.0,-2.610569158146203,0.6355579794377584,0.0,-0.15969808548634518,-1.083862590830315,-0.0013680294375335467,-0.5657612983027964,-1.6423631176946167,0.7417479154378118,0.0,0.0,-1.2391112501804504,0.0,0.0,2.350499558787841,-4.5802521355575685,-1.887376137744937,-0.4721686099166539,-0.018133704816965086
03:42PM,0.0,0.0,0.0,0.0,0.0,0.0,-0.25657920071052076,0.0,0.0,0.0,-0.3827756060116855,0.0,0.0,0.42545744754604875,0.0,0.0,-0.5454687192028839,0.0,-0.001156421196133696,0.0,0.0,0.0,-0.00035880272917582874,0.0,-0.8472588836885093,0.0,-1.8178491481791172,-0.0007884768837704378,0.0,1.6921046259287458,-2.8854488220944203,0.0,-0.4750874625863214,0.0,-0.3044322911309578,-0.000702655344635998,-0.0012563535650818288,-0.006159446850851727,-0.09605448094314895,0.0,0.0,-0.3827966381579344,-3.343458357228098,-0.06532534612894107,-0.05888182229502903,7.601021324488766,5.155679698842752,-0.08995213911008956,0.0,-7.656943905300874,-0.0022507572921229638,0.0,0.0,-2.5147681174154193,0.3805396239342543,0.0,-0.14219047269258692,-1.246853063395208,-0.0011732670990853746,-0.5429571000986531,-1.861895608442079,0.3996649092816307,0.0,0.0,-1.19605333029001,0.0,0.0,1.4146597636658687,-5.043111403810559,-1.8215392536596784,-0.4530622546308372,-0.015578784207014676
03:43PM,0.0,0.0,0.0,0.0,0.0,0.0,-0.24527294008415668,0.0,0.0,0.0,-0.52898936748959,0.0,0.0,0.7598833519660769,0.0,0.0,-0.522213219582522,0.0,-0.0009867075052335291,0.0,0.0,0.0,-0.00030562413047344867,0.0,-1.012985835999363,0.0,-1.7442896803287233,-0.0006797214515262397,0.0,0.5799134243288706,-2.886672573320247,0.0,-0.4550646193355569,0.0,-0.290506097202369,-0.0005985139221771703,-0.0010774901930375891,-0.005246547573127536,-0.517755008819917,0.0,0.0,-0.36866735262373346,-3.226372026684059,-0.0607331966385054,-0.18119603004863072,8.215537842821448,2.9859332875954285,-0.08060227518825229,0.0,-7.529760041632478,-0.0019270182295573319,0.0,0.0,-2.4178491494962544,0.17343059199329497,0.0,-0.12638033758641048,-1.349832311018792,-0.0010045095026415879,-0.5200738506692079,-2.0209714467451287,0.1230443172958936,0.0,0.0,-1.1522671775433622,0.0,0.0,0.6547069237804193,-5.369833491092191,-1.7546391055317405,-0.4339042491084623,-0.013360878393666105
03:44PM,0.0,0.0,0.0,0.0,0.0,0.0,-0.23411596281172734,0.0,0.0,0.0,-0.616766791017504,0.0,0.0,1.3039650464338188,0.0,0.0,-0.4990217253533994,0.0,-0.0008404663588019839,0.0,0.0,0.0,-0.0002598844646883067,0.0,-1.1269722183107511,0.0,-1.6705313590675799,-0.0005849582199020996,0.0,-0.26481271026615083,-2.85617593233156,0.0,-0.4350522173380086,0.0,-0.2768005461836323,-0.0005089404100146007,-0.000922508726915744,-0.004461349977149265,-0.8125365651918525,0.0,0.0,-0.3543892804366117,-3.107485408569866,-0.056373131847060644,-0.26212432621409376,8.467025065132194,1.317829902154851,-0.07209505830791797,0.0,-7.342964544595928,-0.001647024127826779,0.0,0.0,-2.32022479190574,0.015393251143975939,0.0,-0.11213154397508167,-1.4023413252269175,-0.0008585551304628956,-0.49720253410058124,-2.118340249742796,-0.08653107277965233,0.0,0.0,-1.1079492091763097,0.0,0.0,0.07499323363982247,-5.558119816293735,-1.6869690099888273,-0.41476858585829823,-0.011439108213755225
03:45PM,0.0,0.0,0.0,0.0,0.0,0.0,-0.2231244531791649,0.0,0.0,0.0,-0.6615390836112308,0.0,0.0,2.149874908304918,0.0,0.0,-0.47597420391937273,0.0,-0.0007146822778928434,0.0,0.0,0.0,-0.00022061499549092252,0.0,-1.193677884809731,0.0,-1.5968590555544482,-0.0005025414260327315,0.0,-0.8641664437303138,-2.7970673500943115,0.0,-0.4151261615820693,0.0,-0.26333473534359997,-0.00043203769950305663,-0.0007884689973638836,-0.0037872240892608366,-1.0005099233332897,0.0,0.0,-0.3400209426788628,-2.9873074913200237,-0.05224117873429833,-0.3106084658395536,8.33267592447724,0.11024150398985633,-0.06437058777492675,0.0,-7.114673855851216,-0.001405310689271996,0.0,0.0,-2.222294827722351,-0.09761631806143775,0.0,-0.09931536157096799,-1.4153967673851338,-0.000732555572067317,-0.4744298989509363,-2.1594373783294945,-0.23461658094796511,0.0,0.0,-1.0632909876931955,0.0,0.0,-0.3393219403122276,-5.620354502329527,-1.618815503596019,-0.39572594078493173,-0.009777015567312157
03:46PM,0.0,0.0,0.0,0.0,0.0,0.0,-0.21231549548556827,0.0,0.0,0.0,-0.6764981500456876,0.0,0.0,3.405560913238217,0.0,0.0,-0.4531467320249904,0.0,-0.0006066912376000369,0.0,0.0,0.0,-0.0001869618605855275,0.0,-1.2207899710007013,0.0,-1.5235448720219873,-0.00043099607721503564,0.0,-1.2569472643872113,-2.7144439114244507,0.0,-0.39535824912578027,0.0,-0.250128526361508,-0.0003661336436466581,-0.0006727551172046789,-0.0032095119400515557,-1.1049721551978897,0.0,0.0,-0.3256192019128926,-2.866336365998397,-0.04833284083975971,-0.33525877501307316,7.834892597954398,-0.7092876997224744,-0.057371290351984634,0.0,-6.901206702113089,-0.0011970278443543406,0.0,0.0,-2.124443722797147,-0.17270349554091663,0.0,-0.08781049992317141,-1.3996063252335427,-0.0006239825997166244,-0.4518379990008917,-2.1536239941622988,-0.3309641920129436,0.0,0.0,-1.018477957560532,0.0,0.0,-0.6143668465859439,-5.5775320100823045,-1.5504563645753389,-0.3768432689350523,-0.008342163453338018
